Date,Day,Week,Month,Year,Sales_inc_VAT,sales_excl_VAT,FY,Tertial,Store Name
29/11/2015,29,48,11,2015,180104,144083.2,FY17,T1,Reading
06/12/2015,6,49,12,2015,496049,396839.2,FY17,T1,Reading
13/12/2015,13,50,12,2015,140707,112565.6,FY17,T1,Reading
20/12/2015,20,51,12,2015,206855,165484,FY17,T1,Reading
27/12/2015,27,52,12,2015,202386,161908.8,FY17,T1,Reading
03/01/2016,3,53,1,2016,446926,357540.8,FY17,T2,Reading
10/01/2016,10,1,1,2016,109792,87833.6,FY17,T2,Reading
17/01/2016,17,2,1,2016,289214,231371.2,FY17,T2,Reading
24/01/2016,24,3,1,2016,374410,299528,FY17,T2,Reading
31/01/2016,31,4,1,2016,278914,223131.2,FY17,T2,Reading
07/02/2016,7,5,2,2016,353194,282555.2,FY17,T2,Reading
14/02/2016,14,6,2,2016,122079,97663.2,FY17,T2,Reading
21/02/2016,21,7,2,2016,258451,206760.8,FY17,T2,Reading
28/02/2016,28,8,2,2016,196770,157416,FY17,T2,Reading
06/03/2016,6,9,3,2016,234583,187666.4,FY17,T2,Reading
13/03/2016,13,10,3,2016,182609,146087.2,FY17,T2,Reading
20/03/2016,20,11,3,2016,423180,338544,FY17,T2,Reading
27/03/2016,27,12,3,2016,197241,157792.8,FY17,T2,Reading
03/04/2016,3,13,4,2016,354521,283616.8,FY17,T2,Reading
10/04/2016,10,14,4,2016,336720,269376,FY17,T2,Reading
17/04/2016,17,15,4,2016,362692,290153.6,FY17,T2,Reading
24/04/2016,24,16,4,2016,371596,297276.8,FY17,T2,Reading
01/05/2016,1,17,5,2016,217712,174169.6,FY17,T3,Reading
08/05/2016,8,18,5,2016,242521,194016.8,FY17,T3,Reading
15/05/2016,15,19,5,2016,113036,90428.8,FY17,T3,Reading
22/05/2016,22,20,5,2016,271960,217568,FY17,T3,Reading
29/05/2016,29,21,5,2016,363156,290524.8,FY17,T3,Reading
05/06/2016,5,22,6,2016,402236,321788.8,FY17,T3,Reading
12/06/2016,12,23,6,2016,357569,286055.2,FY17,T3,Reading
19/06/2016,19,24,6,2016,165331,132264.8,FY17,T3,Reading
26/06/2016,26,25,6,2016,451906,361524.8,FY17,T3,Reading
03/07/2016,3,26,7,2016,189918,151934.4,FY17,T3,Reading
10/07/2016,10,27,7,2016,496516,397212.8,FY17,T3,Reading
17/07/2016,17,28,7,2016,226655,181324,FY17,T3,Reading
24/07/2016,24,29,7,2016,482802,386241.6,FY17,T3,Reading
31/07/2016,31,30,7,2016,127752,102201.6,FY17,T3,Reading
07/08/2016,7,31,8,2016,313711,250968.8,FY17,T3,Reading
14/08/2016,14,32,8,2016,319129,255303.2,FY17,T3,Reading
21/08/2016,21,33,8,2016,492976,394380.8,FY17,T3,Reading
28/08/2016,28,34,8,2016,152804,122243.2,FY17,T3,Reading
04/09/2016,4,35,9,2016,344656,275724.8,FY18,T1,Reading
11/09/2016,11,36,9,2016,123134,98507.2,FY18,T1,Reading
18/09/2016,18,37,9,2016,148684,118947.2,FY18,T1,Reading
25/09/2016,25,38,9,2016,436041,348832.8,FY18,T1,Reading
02/10/2016,2,39,10,2016,375333,300266.4,FY18,T1,Reading
09/10/2016,9,40,10,2016,344027,275221.6,FY18,T1,Reading
16/10/2016,16,41,10,2016,372359,297887.2,FY18,T1,Reading
23/10/2016,23,42,10,2016,399688,319750.4,FY18,T1,Reading
30/10/2016,30,43,10,2016,243536,194828.8,FY18,T1,Reading
06/11/2016,6,44,11,2016,259534,207627.2,FY18,T1,Reading
13/11/2016,13,45,11,2016,209235,167388,FY18,T1,Reading
20/11/2016,20,46,11,2016,102594,82075.2,FY18,T1,Reading
27/11/2016,27,47,11,2016,421702,337361.6,FY18,T1,Reading
04/12/2016,4,48,12,2016,171918,137534.4,FY18,T1,Reading
11/12/2016,11,49,12,2016,341423,273138.4,FY18,T1,Reading
18/12/2016,18,50,12,2016,126029,100823.2,FY18,T1,Reading
25/12/2016,25,51,12,2016,306327,245061.6,FY18,T1,Reading
01/01/2017,1,52,1,2017,205242,164193.6,FY18,T2,Reading
08/01/2017,8,1,1,2017,455071,364056.8,FY18,T2,Reading
15/01/2017,15,2,1,2017,132618,106094.4,FY18,T2,Reading
22/01/2017,22,3,1,2017,156130,124904,FY18,T2,Reading
29/01/2017,29,4,1,2017,237484,189987.2,FY18,T2,Reading
05/02/2017,5,5,2,2017,476648,381318.4,FY18,T2,Reading
12/02/2017,12,6,2,2017,331915,265532,FY18,T2,Reading
19/02/2017,19,7,2,2017,233719,186975.2,FY18,T2,Reading
26/02/2017,26,8,2,2017,362380,289904,FY18,T2,Reading
05/03/2017,5,9,3,2017,125983,100786.4,FY18,T2,Reading
12/03/2017,12,10,3,2017,271441,217152.8,FY18,T2,Reading
19/03/2017,19,11,3,2017,190011,152008.8,FY18,T2,Reading
26/03/2017,26,12,3,2017,487308,389846.4,FY18,T2,Reading
02/04/2017,2,13,4,2017,387967,310373.6,FY18,T2,Reading
09/04/2017,9,14,4,2017,331036,264828.8,FY18,T2,Reading
04/01/2015,4,1,1,2015,292914,234331.2,FY16,T2,Aberdeen
11/01/2015,11,2,1,2015,454532,363625.6,FY16,T2,Aberdeen
18/01/2015,18,3,1,2015,356515,285212,FY16,T2,Aberdeen
25/01/2015,25,4,1,2015,121222,96977.6,FY16,T2,Aberdeen
01/02/2015,1,5,2,2015,154186,123348.8,FY16,T2,Aberdeen
08/02/2015,8,6,2,2015,367361,293888.8,FY16,T2,Aberdeen
15/02/2015,15,7,2,2015,458200,366560,FY16,T2,Aberdeen
22/02/2015,22,8,2,2015,387964,310371.2,FY16,T2,Aberdeen
01/03/2015,1,9,3,2015,258341,206672.8,FY16,T2,Aberdeen
08/03/2015,8,10,3,2015,271411,217128.8,FY16,T2,Aberdeen
15/03/2015,15,11,3,2015,439070,351256,FY16,T2,Aberdeen
22/03/2015,22,12,3,2015,239614,191691.2,FY16,T2,Aberdeen
29/03/2015,29,13,3,2015,455108,364086.4,FY16,T2,Aberdeen
05/04/2015,5,14,4,2015,120846,96676.8,FY16,T2,Aberdeen
12/04/2015,12,15,4,2015,325142,260113.6,FY16,T2,Aberdeen
19/04/2015,19,16,4,2015,268466,214772.8,FY16,T2,Aberdeen
26/04/2015,26,17,4,2015,290475,232380,FY16,T2,Aberdeen
03/05/2015,3,18,5,2015,487886,390308.8,FY16,T3,Aberdeen
10/05/2015,10,19,5,2015,356095,284876,FY16,T3,Aberdeen
17/05/2015,17,20,5,2015,473114,378491.2,FY16,T3,Aberdeen
24/05/2015,24,21,5,2015,100928,80742.4,FY16,T3,Aberdeen
31/05/2015,31,22,5,2015,106415,85132,FY16,T3,Aberdeen
07/06/2015,7,23,6,2015,369505,295604,FY16,T3,Aberdeen
14/06/2015,14,24,6,2015,127995,102396,FY16,T3,Aberdeen
21/06/2015,21,25,6,2015,211420,169136,FY16,T3,Aberdeen
28/06/2015,28,26,6,2015,176636,141308.8,FY16,T3,Aberdeen
05/07/2015,5,27,7,2015,185142,148113.6,FY16,T3,Aberdeen
12/07/2015,12,28,7,2015,224858,179886.4,FY16,T3,Aberdeen
19/07/2015,19,29,7,2015,354365,283492,FY16,T3,Aberdeen
26/07/2015,26,30,7,2015,370623,296498.4,FY16,T3,Aberdeen
02/08/2015,2,31,8,2015,257355,205884,FY16,T3,Aberdeen
09/08/2015,9,32,8,2015,352479,281983.2,FY16,T3,Aberdeen
16/08/2015,16,33,8,2015,438959,351167.2,FY16,T3,Aberdeen
23/08/2015,23,34,8,2015,219623,175698.4,FY16,T3,Aberdeen
30/08/2015,30,35,8,2015,389107,311285.6,FY16,T3,Aberdeen
06/09/2015,6,36,9,2015,485519,388415.2,FY17,T1,Aberdeen
13/09/2015,13,37,9,2015,285702,228561.6,FY17,T1,Aberdeen
20/09/2015,20,38,9,2015,475434,380347.2,FY17,T1,Aberdeen
27/09/2015,27,39,9,2015,469174,375339.2,FY17,T1,Aberdeen
04/10/2015,4,40,10,2015,371900,297520,FY17,T1,Aberdeen
11/10/2015,11,41,10,2015,328134,262507.2,FY17,T1,Aberdeen
18/10/2015,18,42,10,2015,365900,292720,FY17,T1,Aberdeen
25/10/2015,25,43,10,2015,116002,92801.6,FY17,T1,Aberdeen
01/11/2015,1,44,11,2015,364112,291289.6,FY17,T1,Aberdeen
08/11/2015,8,45,11,2015,117088,93670.4,FY17,T1,Aberdeen
15/11/2015,15,46,11,2015,488279,390623.2,FY17,T1,Aberdeen
22/11/2015,22,47,11,2015,440584,352467.2,FY17,T1,Aberdeen
29/11/2015,29,48,11,2015,232032,185625.6,FY17,T1,Aberdeen
06/12/2015,6,49,12,2015,237960,190368,FY17,T1,Aberdeen
13/12/2015,13,50,12,2015,148846,119076.8,FY17,T1,Aberdeen
20/12/2015,20,51,12,2015,420929,336743.2,FY17,T1,Aberdeen
27/12/2015,27,52,12,2015,391119,312895.2,FY17,T1,Aberdeen
03/01/2016,3,53,1,2016,398099,318479.2,FY17,T2,Aberdeen
10/01/2016,10,1,1,2016,411600,329280,FY17,T2,Aberdeen
17/01/2016,17,2,1,2016,305115,244092,FY17,T2,Aberdeen
24/01/2016,24,3,1,2016,495180,396144,FY17,T2,Aberdeen
31/01/2016,31,4,1,2016,458104,366483.2,FY17,T2,Aberdeen
07/02/2016,7,5,2,2016,419112,335289.6,FY17,T2,Aberdeen
14/02/2016,14,6,2,2016,441927,353541.6,FY17,T2,Aberdeen
21/02/2016,21,7,2,2016,132880,106304,FY17,T2,Aberdeen
28/02/2016,28,8,2,2016,491472,393177.6,FY17,T2,Aberdeen
06/03/2016,6,9,3,2016,380017,304013.6,FY17,T2,Aberdeen
13/03/2016,13,10,3,2016,284441,227552.8,FY17,T2,Aberdeen
20/03/2016,20,11,3,2016,133393,106714.4,FY17,T2,Aberdeen
27/03/2016,27,12,3,2016,444934,355947.2,FY17,T2,Aberdeen
03/04/2016,3,13,4,2016,443928,355142.4,FY17,T2,Aberdeen
10/04/2016,10,14,4,2016,191904,153523.2,FY17,T2,Aberdeen
17/04/2016,17,15,4,2016,380901,304720.8,FY17,T2,Aberdeen
24/04/2016,24,16,4,2016,131284,105027.2,FY17,T2,Aberdeen
01/05/2016,1,17,5,2016,195345,156276,FY17,T3,Aberdeen
08/05/2016,8,18,5,2016,163790,131032,FY17,T3,Aberdeen
15/05/2016,15,19,5,2016,205522,164417.6,FY17,T3,Aberdeen
22/05/2016,22,20,5,2016,391114,312891.2,FY17,T3,Aberdeen
29/05/2016,29,21,5,2016,149855,119884,FY17,T3,Aberdeen
05/06/2016,5,22,6,2016,449817,359853.6,FY17,T3,Aberdeen
12/06/2016,12,23,6,2016,269238,215390.4,FY17,T3,Aberdeen
19/06/2016,19,24,6,2016,219607,175685.6,FY17,T3,Aberdeen
26/06/2016,26,25,6,2016,198442,158753.6,FY17,T3,Aberdeen
03/07/2016,3,26,7,2016,161546,129236.8,FY17,T3,Aberdeen
10/07/2016,10,27,7,2016,436123,348898.4,FY17,T3,Aberdeen
17/07/2016,17,28,7,2016,297931,238344.8,FY17,T3,Aberdeen
24/07/2016,24,29,7,2016,262401,209920.8,FY17,T3,Aberdeen
31/07/2016,31,30,7,2016,388712,310969.6,FY17,T3,Aberdeen
07/08/2016,7,31,8,2016,299444,239555.2,FY17,T3,Aberdeen
14/08/2016,14,32,8,2016,155665,124532,FY17,T3,Aberdeen
21/08/2016,21,33,8,2016,233128,186502.4,FY17,T3,Aberdeen
28/08/2016,28,34,8,2016,242477,193981.6,FY17,T3,Aberdeen
04/09/2016,4,35,9,2016,232959,186367.2,FY18,T1,Aberdeen
11/09/2016,11,36,9,2016,280893,224714.4,FY18,T1,Aberdeen
18/09/2016,18,37,9,2016,362162,289729.6,FY18,T1,Aberdeen
25/09/2016,25,38,9,2016,225176,180140.8,FY18,T1,Aberdeen
02/10/2016,2,39,10,2016,181522,145217.6,FY18,T1,Aberdeen
09/10/2016,9,40,10,2016,346458,277166.4,FY18,T1,Aberdeen
16/10/2016,16,41,10,2016,350568,280454.4,FY18,T1,Aberdeen
23/10/2016,23,42,10,2016,197592,158073.6,FY18,T1,Aberdeen
30/10/2016,30,43,10,2016,205400,164320,FY18,T1,Aberdeen
06/11/2016,6,44,11,2016,467923,374338.4,FY18,T1,Aberdeen
13/11/2016,13,45,11,2016,151056,120844.8,FY18,T1,Aberdeen
20/11/2016,20,46,11,2016,188441,150752.8,FY18,T1,Aberdeen
27/11/2016,27,47,11,2016,149335,119468,FY18,T1,Aberdeen
04/12/2016,4,48,12,2016,267706,214164.8,FY18,T1,Aberdeen
11/12/2016,11,49,12,2016,104282,83425.6,FY18,T1,Aberdeen
18/12/2016,18,50,12,2016,172208,137766.4,FY18,T1,Aberdeen
25/12/2016,25,51,12,2016,195908,156726.4,FY18,T1,Aberdeen
01/01/2017,1,52,1,2017,460888,368710.4,FY18,T2,Aberdeen
08/01/2017,8,1,1,2017,186174,148939.2,FY18,T2,Aberdeen
15/01/2017,15,2,1,2017,332960,266368,FY18,T2,Aberdeen
22/01/2017,22,3,1,2017,110775,88620,FY18,T2,Aberdeen
29/01/2017,29,4,1,2017,170246,136196.8,FY18,T2,Aberdeen
05/02/2017,5,5,2,2017,277663,222130.4,FY18,T2,Aberdeen
12/02/2017,12,6,2,2017,287118,229694.4,FY18,T2,Aberdeen
19/02/2017,19,7,2,2017,248720,198976,FY18,T2,Aberdeen
26/02/2017,26,8,2,2017,118812,95049.6,FY18,T2,Aberdeen
05/03/2017,5,9,3,2017,468939,375151.2,FY18,T2,Aberdeen
12/03/2017,12,10,3,2017,166800,133440,FY18,T2,Aberdeen
19/03/2017,19,11,3,2017,194409,155527.2,FY18,T2,Aberdeen
26/03/2017,26,12,3,2017,467905,374324,FY18,T2,Aberdeen
02/04/2017,2,13,4,2017,439500,351600,FY18,T2,Aberdeen
09/04/2017,9,14,4,2017,192521,154016.8,FY18,T2,Aberdeen
